transaction_id,estate,block,floor,saleable_area_sqft,age_at_sale,sale_date,price_hkd,adjusted_price_hkd
1214,taikoo_shing,31,7,503,39,2019-04-15,9600000,8121745
1215,taikoo_shing,31,7,580,45,2025-05-15,7380000,8719486
1216,taikoo_shing,31,8,701,40,2020-11-17,13380000,11631379
1217,taikoo_shing,31,8,580,43,2023-11-07,8000000,8550325
1218,taikoo_shing,31,8,580,43,2023-06-20,9550000,9255766
1219,taikoo_shing,31,9,701,43,2023-01-20,11920000,12025594
1220,taikoo_shing,31,9,503,42,2022-05-03,9200000,8066911
1221,taikoo_shing,31,10,701,45,2025-07-25,9500000,11275851
1222,taikoo_shing,31,11,580,41,2021-01-21,11200000,9684725
1223,taikoo_shing,31,11,503,40,2020-08-21,11000000,9534419
1224,taikoo_shing,31,12,701,38,2018-04-23,11000000,9837912
1225,taikoo_shing,31,13,580,46,2026-05-11,9520000,9624728
1226,taikoo_shing,31,13,701,38,2018-12-06,11800000,10883071
1227,taikoo_shing,31,13,503,38,2018-05-17,9398000,8371289
1228,taikoo_shing,31,14,701,38,2018-06-21,15000000,13176327
1229,taikoo_shing,31,14,503,40,2020-11-03,9980000,8675722
1230,taikoo_shing,31,15,701,44,2024-03-14,4500000,5012430
1231,taikoo_shing,31,16,580,41,2021-02-22,11800000,10260745
1232,taikoo_shing,31,16,503,44,2024-06-07,6850000,7597696
1233,taikoo_shing,31,17,580,44,2024-06-14,8350000,9261425
1234,taikoo_shing,31,17,701,44,2024-12-04,9200000,10267242
1235,taikoo_shing,31,17,580,46,2026-06-23,8000000,8044735
1236,taikoo_shing,31,17,503,41,2021-01-19,9933000,8589140
1237,taikoo_shing,31,18,701,41,2021-01-21,13680000,11829199
1238,taikoo_shing,31,18,580,44,2024-03-28,7950000,8855293
1239,taikoo_shing,31,19,580,42,2022-05-05,10600000,9294485
1240,taikoo_shing,31,20,701,46,2026-03-02,10870000,11536166
1241,taikoo_shing,31,20,503,40,2020-01-10,4500000,3894763
1242,taikoo_shing,31,22,701,41,2021-04-13,13880000,11951472
1243,taikoo_shing,31,22,580,38,2018-12-07,10030000,9250611
1244,taikoo_shing,31,23,503,44,2024-04-30,7400000,8127095
1245,taikoo_shing,31,23,580,39,2019-05-16,6000000,5039758
1246,taikoo_shing,31,24,701,40,2020-10-20,13180000,11355413
1247,taikoo_shing,31,25,580,41,2021-05-11,12000000,10160447
1248,taikoo_shing,31,25,580,45,2025-04-14,7600000,8967017
1249,taikoo_shing,31,25,580,38,2018-04-27,12400000,11090010
1250,taikoo_shing,31,26,580,39,2019-06-06,13100000,11075211
1251,taikoo_shing,31,26,701,45,2025-05-13,9800000,11578722
1252,taikoo_shing,31,26,503,45,2025-10-28,7550000,8990565
1253,taikoo_shing,31,26,503,44,2024-09-25,7300000,8425705
1254,taikoo_shing,31,27,580,40,2020-08-13,11220000,9725107
1255,taikoo_shing,31,28,503,41,2021-04-22,10800000,9299417
1256,taikoo_shing,31,29,580,45,2025-09-11,8500000,9936856
1257,taikoo_shing,31,30,580,44,2024-09-10,8500000,9810753
1258,taikoo_shing,1,3,723,42,2022-10-31,9800000,9622013
1259,taikoo_shing,1,3,702,40,2020-03-31,11000000,9594500
1260,taikoo_shing,1,3,580,41,2021-07-15,10900000,9169690
1261,taikoo_shing,1,4,709,45,2025-06-09,8500000,10245787
1262,taikoo_shing,1,4,723,45,2025-06-13,9100000,10969019
1263,taikoo_shing,1,4,723,45,2025-05-13,9080000,10728040
1264,taikoo_shing,1,4,702,41,2021-02-01,14500000,12608543
1265,taikoo_shing,1,4,580,41,2021-06-09,11600000,9703314
1266,taikoo_shing,1,5,702,43,2023-01-06,11000000,11097445
1267,taikoo_shing,1,5,580,45,2025-04-22,7600000,8967017
1268,taikoo_shing,1,6,580,42,2022-04-04,10700000,9321310
1269,taikoo_shing,1,6,580,39,2019-03-01,11630000,10086565
1270,taikoo_shing,1,8,709,38,2018-05-24,14250000,12693219
1271,taikoo_shing,1,8,709,41,2021-04-19,13680000,11779261
1272,taikoo_shing,1,9,723,45,2025-10-09,9600000,11431712
1273,taikoo_shing,1,9,723,38,2018-01-16,12000000,11127456
1274,taikoo_shing,1,9,702,46,2026-01-21,9550000,10500602
1275,taikoo_shing,1,9,702,46,2026-04-17,9750000,10274269
1276,taikoo_shing,1,10,723,43,2023-04-24,13300000,12539411
1277,taikoo_shing,1,11,723,41,2021-03-25,11000000,9558476
1278,taikoo_shing,1,11,580,41,2021-10-20,11680000,10001522
1279,taikoo_shing,1,12,709,46,2026-05-13,12300000,12435310
1280,taikoo_shing,1,13,723,41,2021-06-08,13800000,11543597
1281,taikoo_shing,1,13,723,38,2018-06-14,1750000,1537238
1282,taikoo_shing,1,13,702,40,2020-06-10,14230000,12097455
1283,taikoo_shing,1,13,709,41,2021-05-18,13780000,11667580
1284,taikoo_shing,1,14,580,39,2019-07-31,12080000,9561556
1285,taikoo_shing,1,14,709,43,2023-03-23,12880000,12113734
1286,taikoo_shing,1,15,702,41,2021-01-20,13130000,11353610
1287,taikoo_shing,1,15,580,43,2023-09-29,9700000,9848343
1288,taikoo_shing,1,16,723,45,2025-01-17,9880000,11557827
1289,taikoo_shing,1,16,702,46,2026-01-22,9750000,10720510
1290,taikoo_shing,1,17,723,46,2026-03-27,11000000,11674133
1291,taikoo_shing,1,17,702,46,2026-01-13,9400000,10335671
1292,taikoo_shing,1,17,580,40,2020-02-07,10800000,9322115
1293,taikoo_shing,1,17,580,44,2024-07-31,7700000,8502532
1294,taikoo_shing,1,18,709,44,2024-09-12,9330000,10768744
1295,taikoo_shing,1,18,723,39,2019-03-28,15000000,13009327
1296,taikoo_shing,1,18,580,40,2020-12-29,10000000,8742775
1297,taikoo_shing,1,18,580,42,2022-01-04,12500000,11054419
1298,taikoo_shing,1,19,723,46,2026-05-19,12660000,12799270
1299,taikoo_shing,1,19,580,41,2021-05-25,11740000,9940304
1300,taikoo_shing,1,19,580,38,2018-08-16,13150000,11553108
1301,taikoo_shing,1,20,709,42,2022-05-10,14480000,12696617
1302,taikoo_shing,1,21,709,44,2024-06-12,10000000,11091527
1303,taikoo_shing,1,21,580,40,2020-08-13,11900000,10314508
1304,taikoo_shing,1,23,709,45,2025-07-03,10100000,11988010
1305,taikoo_shing,1,24,709,42,2022-11-23,12630000,12485378
1306,taikoo_shing,1,24,702,42,2022-01-05,7500000,6632651
1307,taikoo_shing,1,25,702,38,2018-12-13,13180000,12155837
1308,taikoo_shing,1,26,580,45,2025-02-05,8730000,10297274
1309,taikoo_shing,1,27,580,39,2019-03-27,12180000,10563574
1310,taikoo_shing,1,27,580,38,2018-09-05,13800000,11914910
1311,taikoo_shing,1,27,709,39,2019-07-02,13590000,10756751
1312,taikoo_shing,1,28,709,42,2022-08-23,11000000,10232944
1313,taikoo_shing,7,3,658,45,2025-10-06,8100000,9645507
1314,taikoo_shing,7,3,582,43,2023-06-09,8300000,8044278
1315,taikoo_shing,7,5,702,44,2024-06-05,9200000,10204204
1316,taikoo_shing,7,5,582,42,2022-08-30,10080000,9377097
1317,taikoo_shing,7,6,582,39,2019-04-24,12280000,10389065
1318,taikoo_shing,7,6,582,40,2020-07-15,11920000,10258939
1319,taikoo_shing,7,7,702,43,2023-05-10,11980000,11573360
1320,taikoo_shing,7,7,702,41,2021-02-25,13680000,11895508
1321,taikoo_shing,7,8,582,44,2024-02-26,7980000,8145516
1322,taikoo_shing,7,8,702,39,2019-03-08,12080000,10476845
1323,taikoo_shing,7,8,702,41,2021-09-15,14750000,12711810
1324,taikoo_shing,7,9,582,44,2024-11-29,8280000,9393718
1325,taikoo_shing,7,9,702,42,2022-08-19,12800000,11907425
1326,taikoo_shing,7,9,582,42,2022-10-03,10400000,10211116
1327,taikoo_shing,7,9,702,41,2021-06-04,14150000,11836370
1328,taikoo_shing,7,10,702,46,2026-04-16,11500000,12118369
1329,taikoo_shing,7,10,582,42,2022-02-10,10800000,9375460
1330,taikoo_shing,7,10,582,42,2022-01-28,10800000,9551018
1331,taikoo_shing,7,11,582,43,2023-02-22,10150000,9704414
1332,taikoo_shing,7,11,582,39,2019-01-25,10280000,9488991
1333,taikoo_shing,7,11,702,40,2020-12-29,12298000,10751865
1334,taikoo_shing,7,11,702,46,2026-04-30,11400000,12012991
1335,taikoo_shing,7,12,582,45,2025-05-29,8100000,9570168
1336,taikoo_shing,7,12,582,44,2024-02-09,8150000,8319042
1337,taikoo_shing,7,13,582,41,2021-10-04,10800000,9247983
1338,taikoo_shing,7,14,582,46,2026-01-16,9200000,10115764
1339,taikoo_shing,7,15,582,45,2025-02-06,6970000,8221306
1340,taikoo_shing,7,16,582,42,2022-02-21,9800000,8507362
1341,taikoo_shing,7,16,702,40,2020-03-31,13350000,11644234
1342,taikoo_shing,7,17,582,46,2026-07-22,9000000,9000000
1343,taikoo_shing,7,17,582,46,2026-05-13,9150000,9250657
1344,taikoo_shing,7,19,582,44,2024-04-16,8080000,8873909
1345,taikoo_shing,7,22,702,42,2022-06-13,12820000,11046093
1346,taikoo_shing,7,22,582,41,2021-12-17,13150000,11533301
1347,taikoo_shing,7,22,702,38,2018-04-09,13380000,11966479
1348,taikoo_shing,7,23,702,40,2020-06-16,13635000,11591624
1349,taikoo_shing,7,23,582,40,2020-07-13,12000000,10327791
1350,taikoo_shing,7,24,702,45,2025-03-14,8230000,9897012
1351,taikoo_shing,7,25,582,40,2020-05-19,12000000,10241361
1352,taikoo_shing,7,27,702,42,2022-05-13,14680000,12871984
1353,taikoo_shing,7,28,702,42,2022-10-17,15050000,14776663
1354,taikoo_shing,3,3,580,37,2020-02-05,10000000,8631588
1355,taikoo_shing,3,3,695,37,2020-07-13,11500000,9897466
1356,taikoo_shing,3,3,598,42,2025-10-27,7500000,8931025
1357,taikoo_shing,3,4,580,35,2018-03-01,11380000,10623520
1358,taikoo_shing,3,4,707,43,2026-01-13,10380000,11413220
1359,taikoo_shing,3,4,580,39,2022-12-29,8300000,8798149
1360,taikoo_shing,3,4,707,42,2025-09-09,9600000,11222802
1361,taikoo_shing,3,4,580,39,2022-10-18,9500000,9327462
1362,taikoo_shing,3,5,707,35,2018-06-14,13380000,11753283
1363,taikoo_shing,3,6,580,38,2021-11-15,11500000,9653995
1364,taikoo_shing,3,6,580,38,2021-09-08,13150000,11332902
1365,taikoo_shing,3,7,707,37,2020-06-03,14550000,12369499
1366,taikoo_shing,3,7,707,37,2020-11-13,13650000,11866093
1367,taikoo_shing,3,7,580,40,2023-01-31,9480000,9563979
1368,taikoo_shing,3,9,580,37,2020-02-26,11780000,10168011
1369,taikoo_shing,3,9,707,41,2024-07-09,10220000,11285178
1370,taikoo_shing,3,10,707,39,2022-09-21,12168000,11861102
1371,taikoo_shing,3,11,707,38,2021-04-07,14280000,12295895
1372,taikoo_shing,3,13,707,41,2024-06-13,10330000,11457547
1373,taikoo_shing,3,13,580,38,2021-07-13,12800000,10768077
1374,taikoo_shing,3,13,580,37,2020-12-14,11350000,9923050
1375,taikoo_shing,3,13,707,35,2018-06-27,14480000,12719547
1376,taikoo_shing,3,16,707,35,2018-05-29,14330000,12764479
1377,taikoo_shing,3,16,707,39,2022-02-22,14300000,12413804
1378,taikoo_shing,3,17,707,39,2022-12-09,12280000,13017021
1379,taikoo_shing,3,17,707,43,2026-03-05,8880000,9424209
1380,taikoo_shing,3,17,580,36,2019-11-19,11400000,9889530
1381,taikoo_shing,3,18,580,39,2022-07-28,11900000,10762180
1382,taikoo_shing,3,18,580,42,2025-04-08,1560000,1840598
1383,taikoo_shing,3,19,580,37,2020-08-12,11600000,10054478
1384,taikoo_shing,3,19,707,42,2025-12-30,10100000,11451042
1385,taikoo_shing,3,20,707,42,2025-01-22,10600000,12400098
1386,taikoo_shing,3,21,580,40,2023-04-13,11000000,10370941
1387,taikoo_shing,3,22,707,37,2020-12-14,11100000,9704481
1388,taikoo_shing,3,22,580,37,2020-10-06,2800000,2412379
1389,taikoo_shing,3,23,580,42,2025-06-17,8000000,9643094
1390,taikoo_shing,3,23,707,40,2023-07-27,13100000,13471490
1391,taikoo_shing,3,23,707,38,2021-02-01,13500000,11738988
1392,taikoo_shing,3,23,707,37,2020-07-27,13980000,12031876
1393,taikoo_shing,3,23,580,36,2019-08-30,13000000,11390114
1394,taikoo_shing,3,24,707,43,2026-01-14,11850000,13029543
1395,taikoo_shing,3,24,580,42,2025-12-15,9900000,11224289
1396,taikoo_shing,3,25,580,39,2022-04-08,11000000,9582655
1397,taikoo_shing,3,26,580,37,2020-06-01,13000000,11051786
1398,taikoo_shing,3,26,580,38,2021-07-02,12800000,10768077
1399,taikoo_shing,3,27,580,41,2024-05-07,8700000,9610113
1400,taikoo_shing,3,27,707,41,2024-11-12,10680000,12116535
1401,taikoo_shing,3,28,580,37,2020-03-31,14000000,12211181
1402,taikoo_shing,3,28,707,43,2026-06-15,14850000,14933039
1403,taikoo_shing,3,28,580,39,2022-01-12,500000,442177
1404,taikoo_shing,11,3,582,40,2023-10-12,8070000,8203638
1405,taikoo_shing,11,3,582,38,2021-02-26,9900000,8608591
1406,taikoo_shing,11,4,582,40,2023-08-21,9000000,9403015
1407,taikoo_shing,11,4,582,40,2023-04-21,8980000,8466459
1408,taikoo_shing,11,4,582,43,2026-05-07,9431000,9534749
1409,taikoo_shing,11,5,582,38,2021-06-01,11700000,9786963
1410,taikoo_shing,11,5,701,38,2021-09-01,13350000,11505265
1411,taikoo_shing,11,7,701,41,2024-01-02,10150000,11164364
1412,taikoo_shing,11,7,582,37,2020-06-24,11800000,10031621
1413,taikoo_shing,11,8,582,38,2021-07-16,10000000,8412560
1414,taikoo_shing,11,9,582,41,2024-06-27,4000000,4436611
1415,taikoo_shing,11,10,701,35,2018-02-26,15000000,13521907
1416,taikoo_shing,11,10,582,36,2019-01-17,11000000,10153589
1417,taikoo_shing,11,10,582,42,2025-08-27,8220000,9806355
1418,taikoo_shing,11,10,701,41,2024-02-09,10000000,10207413
1419,taikoo_shing,11,11,701,42,2025-06-30,2080000,2507204
1420,taikoo_shing,11,11,701,38,2021-01-28,13600000,11760023
1421,taikoo_shing,11,11,582,35,2018-03-23,12180000,11370340
1422,taikoo_shing,11,11,701,40,2023-03-02,11900000,11192037
1423,taikoo_shing,11,11,701,38,2021-03-24,12000000,10427429
1424,taikoo_shing,11,11,582,36,2019-04-04,11900000,10067580
1425,taikoo_shing,11,12,582,38,2021-03-29,12360000,10740252
1426,taikoo_shing,11,12,582,43,2026-06-12,10280000,10337484
1427,taikoo_shing,11,12,582,37,2020-03-26,11880000,10362060
1428,taikoo_shing,11,13,582,35,2018-01-31,12000000,11127456
1429,taikoo_shing,11,13,701,42,2025-11-12,10900000,12188286
1430,taikoo_shing,11,13,582,38,2021-09-14,10500000,9049085
1431,taikoo_shing,11,14,582,42,2025-09-17,8850000,10346021
1432,taikoo_shing,11,14,582,41,2024-11-27,7735000,8775412
1433,taikoo_shing,11,15,701,42,2025-09-15,9420000,11012375
1434,taikoo_shing,11,15,582,37,2020-03-18,10000000,8722272
1435,taikoo_shing,11,15,701,39,2022-04-14,11480000,10000808
1436,taikoo_shing,11,16,582,38,2021-06-03,12800000,10707105
1437,taikoo_shing,11,16,582,39,2022-06-23,10000000,8616297
1438,taikoo_shing,11,16,582,38,2021-05-27,12000000,10160447
1439,taikoo_shing,11,17,701,42,2025-09-09,9680000,11316326
1440,taikoo_shing,11,17,701,42,2025-10-21,10000000,11908034
1441,taikoo_shing,11,18,582,43,2026-07-30,10500000,10500000
1442,taikoo_shing,11,18,701,41,2024-09-02,9280000,10711033
1443,taikoo_shing,11,21,582,37,2020-12-17,11880000,10386417
1444,taikoo_shing,11,21,701,38,2021-04-27,14450000,12442275
1445,taikoo_shing,11,22,701,37,2020-07-27,14150000,12178186
1446,taikoo_shing,11,22,582,40,2023-01-10,9600000,9685043
1447,taikoo_shing,11,22,582,43,2026-03-30,9500000,10082205
1448,taikoo_shing,11,23,582,40,2023-09-06,9950000,10102166
1449,taikoo_shing,11,24,582,43,2026-04-02,10700000,11275352
1450,taikoo_shing,11,24,582,36,2019-11-22,11800000,10236532
1451,taikoo_shing,11,24,701,42,2025-08-27,9500000,11333379
1452,taikoo_shing,11,25,701,35,2018-04-19,14800000,13236464
1453,taikoo_shing,11,27,582,42,2025-03-07,7880000,9476119
1454,taikoo_shing,14,3,717,36,2025-08-27,9500000,11333379
1455,taikoo_shing,14,4,680,30,2019-05-14,12600000,10583491
1456,taikoo_shing,14,4,647,30,2019-12-20,12600000,10731701
1457,taikoo_shing,14,4,593,36,2025-10-14,8900000,10598150
1458,taikoo_shing,14,5,714,30,2019-01-14,13000000,11999696
1459,taikoo_shing,14,6,593,36,2025-10-24,9250000,11014931
1460,taikoo_shing,14,6,647,37,2026-03-11,10800000,11461876
1461,taikoo_shing,14,7,593,32,2021-07-29,11800000,9926821
1462,taikoo_shing,14,7,714,32,2021-06-21,11000000,9201418
1463,taikoo_shing,14,7,593,30,2019-06-17,13800000,11667016
1464,taikoo_shing,14,8,680,33,2022-02-14,12600000,10938037
1465,taikoo_shing,14,10,680,37,2026-05-20,12900000,13041911
1466,taikoo_shing,14,11,593,34,2023-12-20,8950000,9525744
1467,taikoo_shing,14,12,593,36,2025-11-11,9550000,10678727
1468,taikoo_shing,14,12,714,32,2021-03-29,11000000,9558476
1469,taikoo_shing,14,13,680,32,2021-07-14,13880000,11676633
1470,taikoo_shing,14,13,714,33,2022-05-23,14528000,12738705
1471,taikoo_shing,14,13,647,35,2024-05-16,9200000,10162418
1472,taikoo_shing,14,14,593,35,2024-04-18,9500000,10433433
1473,taikoo_shing,14,15,680,37,2026-01-28,10580000,11633128
1474,taikoo_shing,14,15,647,34,2023-01-20,4500000,4539864
1475,taikoo_shing,14,16,593,31,2020-06-19,13160000,11187808
1476,taikoo_shing,14,16,647,33,2022-02-08,14000000,12153375
1477,taikoo_shing,14,16,563,32,2021-01-14,11250000,9727960
1478,taikoo_shing,14,17,680,37,2026-03-24,11500000,12204775
1479,taikoo_shing,14,18,680,30,2019-12-23,15000000,12775835
1480,taikoo_shing,14,18,647,37,2026-05-15,12300000,12435310
1481,taikoo_shing,14,19,714,36,2025-12-29,3900000,4421690
1482,taikoo_shing,14,20,714,34,2023-02-20,13830000,13222862
1483,taikoo_shing,14,21,680,36,2025-03-03,10100000,12145787
1484,taikoo_shing,14,21,647,37,2026-06-18,13380000,13454819
1485,taikoo_shing,14,22,680,33,2022-06-08,14380000,12390235
1486,taikoo_shing,14,22,714,29,2018-08-15,16750000,14715936
1487,taikoo_shing,14,22,563,35,2024-03-21,9088000,10122881
1488,taikoo_shing,14,23,714,29,2018-04-18,15300000,13683642
1489,taikoo_shing,14,24,680,33,2022-10-07,12600000,12371160
1490,taikoo_shing,14,25,717,32,2021-07-06,15100000,12702965
1491,taikoo_shing,14,26,603,33,2022-03-16,11800000,10003323
1492,taikoo_shing,14,26,603,34,2023-07-05,9500000,9769401
1493,taikoo_shing,14,26,717,32,2021-01-28,13500000,11673552
1494,taikoo_shing,16,4,680,31,2020-11-24,11380000,9892757
1495,taikoo_shing,16,4,561,31,2020-02-19,10880000,9391168
1496,taikoo_shing,16,5,561,34,2023-06-13,10680000,10350950
1497,taikoo_shing,16,6,715,32,2021-03-09,14550000,12643257
1498,taikoo_shing,16,6,592,35,2024-04-17,9308000,10222568
1499,taikoo_shing,16,7,592,34,2023-01-19,10450000,10542572
1500,taikoo_shing,16,8,715,33,2022-03-09,14500000,12292219
1501,taikoo_shing,16,9,715,32,2021-06-30,12800000,10707105
1502,taikoo_shing,16,12,680,35,2024-11-18,10450000,11855599
1503,taikoo_shing,16,13,680,29,2018-03-09,14800000,13816177
1504,taikoo_shing,16,13,680,36,2025-01-13,10500000,12283116
1505,taikoo_shing,16,14,715,36,2025-01-08,11000000,12868026
1506,taikoo_shing,16,14,715,32,2021-03-15,15100000,13121181
1507,taikoo_shing,16,14,646,35,2024-10-28,9480000,11039084
1508,taikoo_shing,16,15,592,36,2025-04-03,9600000,11326759
1509,taikoo_shing,16,16,680,36,2025-01-08,10500000,12283116
1510,taikoo_shing,16,16,561,33,2022-06-23,11680000,10063835
1511,taikoo_shing,16,18,592,33,2022-01-26,13100000,11585031
1512,taikoo_shing,16,19,680,34,2023-01-13,13800000,13922249
1513,taikoo_shing,16,19,646,35,2024-07-26,10080000,11130587
1514,taikoo_shing,16,19,561,33,2022-10-07,11880000,11664236
1515,taikoo_shing,16,19,592,33,2022-07-04,4000000,3617539
1516,taikoo_shing,16,20,680,32,2021-07-16,16300000,13712473
1517,taikoo_shing,16,20,715,32,2021-06-25,15250000,12756512
1518,taikoo_shing,16,21,592,36,2025-02-21,2500000,2948818
1519,taikoo_shing,16,21,561,36,2025-10-10,8930000,10633874
1520,taikoo_shing,16,23,680,35,2024-07-10,10920000,12058136
1521,taikoo_shing,16,23,715,30,2019-11-07,5500000,4771265
1522,taikoo_shing,16,24,592,34,2023-08-01,11900000,12432876
1523,taikoo_shing,16,24,715,33,2022-06-17,15150000,13053690
1524,taikoo_shing,16,25,596,29,2018-08-20,14880000,13073023
1525,taikoo_shing,16,25,685,35,2024-01-29,4000000,4399749
1526,taikoo_shing,16,25,517,29,2018-02-28,11400000,10276650
1527,taikoo_shing,16,26,597,31,2020-11-04,11680000,10153550
1528,taikoo_shing,16,26,604,36,2025-04-15,9080000,10713226
1529,taikoo_shing,16,26,555,36,2025-05-13,7580000,8955787
1530,taikoo_shing,12,3,897,39,2022-04-12,13900000,12108992
1531,taikoo_shing,12,3,922,35,2018-02-12,15320000,13810375
1532,taikoo_shing,12,4,897,38,2021-07-15,16500000,13880724
1533,taikoo_shing,12,4,922,35,2018-01-05,13900000,12889303
1534,taikoo_shing,12,5,897,39,2022-04-28,16280000,14182330
1535,taikoo_shing,12,6,897,42,2025-04-25,13000000,15338319
1536,taikoo_shing,12,8,922,36,2019-10-31,18380000,16130960
1537,taikoo_shing,12,8,897,43,2026-06-10,15280000,15365443
1538,taikoo_shing,12,9,922,36,2019-11-25,16900000,14660795
1539,taikoo_shing,12,10,897,42,2025-01-24,12480000,14599360
1540,taikoo_shing,12,10,922,42,2025-03-27,13200000,15873701
1541,taikoo_shing,12,12,897,35,2018-06-13,18500000,16250803
1542,taikoo_shing,12,12,922,42,2025-10-09,14000000,16671247
1543,taikoo_shing,12,16,897,41,2024-09-13,13380000,15443279
1544,taikoo_shing,12,18,922,37,2020-07-20,18600000,16008076
1545,taikoo_shing,12,19,897,41,2024-10-30,12980000,15114695
1546,taikoo_shing,12,20,922,40,2023-10-18,13800000,14028525
1547,taikoo_shing,12,20,922,39,2022-01-21,18000000,15918363
1548,taikoo_shing,12,21,922,43,2026-07-17,16800000,16800000
1549,taikoo_shing,12,21,897,40,2023-11-15,14800000,15818102
1550,taikoo_shing,12,25,922,39,2022-10-24,18050000,17722177
1551,taikoo_shing,12,26,922,42,2025-08-21,14700000,17536912
1552,taikoo_shing,12,26,897,41,2024-03-28,1000000,1113873
1553,taikoo_shing,13,3,897,36,2019-04-18,16980000,14365336
1554,taikoo_shing,13,3,922,38,2021-12-15,15500000,13594385
1555,taikoo_shing,13,7,897,43,2026-06-08,14500000,14581082
1556,taikoo_shing,13,8,922,39,2022-12-28,13650000,14469245
1557,taikoo_shing,13,10,922,35,2018-03-09,14550000,13582796
1558,taikoo_shing,13,11,897,37,2020-02-27,16600000,14328436
1559,taikoo_shing,13,15,897,35,2018-07-23,17150000,14572176
1560,taikoo_shing,13,16,922,37,2020-02-07,17900000,15450543
1561,taikoo_shing,13,18,897,37,2020-06-26,16000000,13602199
1562,taikoo_shing,13,21,897,39,2022-09-16,15000000,14621675
1563,taikoo_shing,13,24,897,41,2024-06-11,9380000,10403852
1564,taikoo_shing,13,26,897,37,2020-12-30,15280000,13358961
1565,taikoo_shing,13,27,897,39,2022-09-23,16150000,15742670
1566,taikoo_shing,13,27,922,36,2019-04-24,16800000,14213054
1567,taikoo_shing,13,28,922,36,2019-10-02,18500000,16236277
1568,taikoo_shing,13,28,922,38,2021-01-12,17000000,14700028
1569,taikoo_shing,2,3,689,47,2024-01-16,8300000,9129480
1570,taikoo_shing,2,3,582,49,2026-04-17,8200000,8640924
1571,taikoo_shing,2,4,689,43,2020-05-14,12500000,10668085
1572,taikoo_shing,2,4,689,45,2022-03-28,11200000,9494679
1573,taikoo_shing,2,4,582,46,2023-03-02,9000000,8464566
1574,taikoo_shing,2,4,582,46,2023-01-11,8265000,8338216
1575,taikoo_shing,2,4,536,42,2019-05-30,10500000,8819576
1576,taikoo_shing,2,5,582,49,2026-04-22,8600000,9062432
1577,taikoo_shing,2,5,689,48,2025-07-09,8180000,9709101
1578,taikoo_shing,2,5,536,45,2022-12-22,7428000,7873813
1579,taikoo_shing,2,5,582,44,2021-03-16,10280000,8932831
1580,taikoo_shing,2,6,582,49,2026-06-02,8900000,8949767
1581,taikoo_shing,2,6,582,44,2021-03-03,10880000,9454202
1582,taikoo_shing,2,6,536,47,2024-07-08,7680000,8480447
1583,taikoo_shing,2,6,536,41,2018-07-19,11086000,9419659
1584,taikoo_shing,2,6,582,43,2020-03-04,10400000,9071163
1585,taikoo_shing,2,7,689,44,2021-02-17,11680000,10156399
1586,taikoo_shing,2,8,689,42,2019-11-18,12700000,11017284
1587,taikoo_shing,2,8,536,49,2026-04-21,7000000,7376398
1588,taikoo_shing,2,8,536,45,2022-09-16,9550000,9309133
1589,taikoo_shing,2,8,582,45,2022-12-19,8780000,9306958
1590,taikoo_shing,2,9,689,41,2018-03-19,11700000,10922248
1591,taikoo_shing,2,9,582,48,2025-09-17,7730000,9036694
1592,taikoo_shing,2,9,582,46,2023-01-16,8780000,8857778
1593,taikoo_shing,2,9,536,42,2019-02-25,10250000,9184866
1594,taikoo_shing,2,10,582,43,2020-06-03,12200000,10371676
1595,taikoo_shing,2,10,582,48,2025-07-09,6000000,7121590
1596,taikoo_shing,2,11,582,48,2025-07-15,7600000,9020681
1597,taikoo_shing,2,11,536,41,2018-07-17,9700000,8241989
1598,taikoo_shing,2,11,582,41,2018-05-07,3500000,3117633
1599,taikoo_shing,2,12,536,42,2019-08-30,10500000,9199707
1600,taikoo_shing,2,14,689,44,2021-08-30,14500000,12324739
1601,taikoo_shing,2,14,536,45,2022-01-11,10000000,8843535
1602,taikoo_shing,2,14,582,46,2023-05-25,9880000,9544641
1603,taikoo_shing,2,16,582,45,2022-06-22,1830000,1576782
1604,taikoo_shing,2,18,689,41,2018-04-20,12800000,11447753
1605,taikoo_shing,2,18,582,46,2023-02-06,9150000,8748314
1606,taikoo_shing,2,19,689,46,2023-01-18,12610000,12721707
1607,taikoo_shing,2,20,582,47,2024-02-16,7100000,7247263
1608,taikoo_shing,2,20,536,46,2023-02-20,8580000,8203337
1609,taikoo_shing,2,20,582,43,2020-11-30,10700000,9301626
1610,taikoo_shing,2,21,689,45,2022-06-07,11800000,10167230
1611,taikoo_shing,2,21,536,43,2020-09-10,10600000,9387487
1612,taikoo_shing,2,22,582,41,2018-01-10,11000000,10200168
1613,taikoo_shing,2,22,536,43,2020-08-05,10000000,8667654
1614,taikoo_shing,2,22,582,44,2021-04-28,2400000,2066537
1615,taikoo_shing,2,23,689,46,2023-10-18,11000000,11182158
1616,taikoo_shing,2,23,582,48,2025-05-16,7780000,9192087
1617,taikoo_shing,2,24,689,47,2024-01-18,9800000,10779386
1618,taikoo_shing,2,24,582,45,2022-02-17,11300000,9809510
1619,taikoo_shing,2,24,536,44,2021-06-11,10750000,8992295
1620,taikoo_shing,2,24,582,42,2019-11-19,12500000,10843783
1621,taikoo_shing,2,25,689,42,2019-11-22,14280000,12387938
1622,taikoo_shing,2,25,689,41,2018-02-28,12900000,11628840
1623,taikoo_shing,2,25,536,49,2026-04-30,8780000,9252111
